HPSA_Name,HPSA_ID,Designation_Type,HPSA_Discipline_Class,HPSA_Score,Primary_State_Abbreviation,HPSA_Status,HPSA_Designation_Date,Withdrawn_Date,County_Name,HPSA Population Type,pct_of_pop_below_poverty,Longitude,Latitude
CF-Arizona State Prison Complex-Eyman,6044613099,Correctional Facility,Dental Health,3,AZ,Designated,12/31/2012,,Pinal County,,,-111.3405105,33.02811823
CF-Arizona State Prison Complex-Tucson,1048818274,Correctional Facility,Primary Care,15,AZ,Designated,03/15/2002,,Pima County,,,-110.8580134,32.07532477
CF-Arizona State Prison-Douglas,7042342100,Correctional Facility,Mental Health,24,AZ,Designated,03/22/2002,,Cochise County,,,-109.5956155,31.45488646
CF-Arizona State Prison-Douglas,6049369687,Correctional Facility,Dental Health,3,AZ,Designated,03/22/2002,,Cochise County,,,-109.5956155,31.45488646
CF-Arizona State Prison-Douglas,1041417481,Correctional Facility,Primary Care,21,AZ,Designated,03/22/2002,,Cochise County,,,-109.5956155,31.45488646
CF-Arizona State Prison-Eyman,7047722716,Correctional Facility,Mental Health,15,AZ,Designated,07/26/2012,,Pinal County,,,-111.3405105,33.02811823
CF-Arizona State Prison-Eyman,1044783605,Correctional Facility,Primary Care,15,AZ,Designated,03/22/2002,,Pinal County,,,-111.3405105,33.02811823
CF-Arizona State Prison-Lewis,1044959889,Correctional Facility,Primary Care,18,AZ,Designated,02/12/2004,,Maricopa County,,,-112.650096,33.19991481
CF-Arizona State Prison-Perryville,7043078991,Correctional Facility,Mental Health,6,AZ,Designated,03/25/2003,,Maricopa County,,,-112.4441066,33.4684135
CF-Arizona State Prison-Phoenix,7049683903,Correctional Facility,Mental Health,6,AZ,Designated,03/15/2002,,Maricopa County,,,-112.0259025,33.45135352
CF-Arizona State Prison-Phoenix,6044084368,Correctional Facility,Dental Health,12,AZ,Designated,03/15/2002,,Maricopa County,,,-112.0259025,33.45135352
CF-Arizona State Prison-Safford,7041720569,Correctional Facility,Mental Health,21,AZ,Designated,03/22/2002,,Graham County,,,-109.5624755,32.83093555
CF-Arizona State Prison-Tucson,7043056412,Correctional Facility,Mental Health,6,AZ,Designated,06/19/2012,,Pima County,,,-110.8580134,32.07532477
CF-Arizona State Prison-Winslow,7046370260,Correctional Facility,Mental Health,21,AZ,Designated,03/22/2002,,Navajo County,,,-110.7146211,34.98507126
CF-Arizona State Prison-Yuma,7044519305,Correctional Facility,Mental Health,15,AZ,Designated,03/25/2002,,Yuma County,,,-114.6481878,32.4958092
CF-Arizona State Prison-Yuma,6044743536,Correctional Facility,Dental Health,12,AZ,Designated,03/25/2002,,Yuma County,,,-114.6481878,32.4958092
CF-Aspc-Red Rock,7046883291,Correctional Facility,Mental Health,15,AZ,Designated,11/30/2018,,Pinal County,,,-111.5196129,32.80696051
CF-Aspc-Red Rock,1041595675,Correctional Facility,Primary Care,12,AZ,Designated,11/30/2018,,Pinal County,,,-111.5196129,32.80696051
CF-Florence Correctional Center,7047320931,Correctional Facility,Mental Health,21,AZ,Proposed For Withdrawal,12/29/2015,,Pinal County,,,-111.3704811,33.0384993
Federal Correctional Complex-Tucson,7046792285,Correctional Facility,Mental Health,21,AZ,Proposed For Withdrawal,02/27/2007,,Pima County,,,-110.8579934,32.08303281
Federal Correctional Complex-Tucson,6042972918,Correctional Facility,Dental Health,12,AZ,Proposed For Withdrawal,09/24/1997,,Pima County,,,-110.8579934,32.08303281
Federal Correctional Complex-Tucson,1041864726,Correctional Facility,Primary Care,21,AZ,Designated,03/18/1994,,Pima County,,,-110.8579934,32.08303281
Federal Correctional Institution - Phoenix,7048182989,Correctional Facility,Mental Health,21,AZ,Proposed For Withdrawal,11/17/2009,,Maricopa County,,,-112.1561911,33.87221323
Federal Correctional Institution - Phoenix,6046458449,Correctional Facility,Dental Health,12,AZ,Proposed For Withdrawal,07/18/1995,,Maricopa County,,,-112.1561911,33.87221323
Federal Correctional Institution - Phoenix,1042869370,Correctional Facility,Primary Care,12,AZ,Proposed For Withdrawal,03/18/1994,,Maricopa County,,,-112.1561911,33.87221323
Federal Correctional Institution - Safford,7049990476,Correctional Facility,Mental Health,21,AZ,Withdrawn,11/17/2009,06/27/2013,Graham County,,,-109.7220667,32.72206745
Federal Correctional Institution - Safford,6049990455,Correctional Facility,Dental Health,15,AZ,Proposed For Withdrawal,06/25/2002,,Graham County,,,-109.7220667,32.72206745
Federal Correctional Institution - Safford,1049990497,Correctional Facility,Primary Care,18,AZ,Proposed For Withdrawal,06/25/2002,,Graham County,,,-109.7220667,32.72206745
Florence Correctional Center,6049719723,Correctional Facility,Dental Health,18,AZ,Proposed For Withdrawal,12/29/2015,,Pinal County,,,-111.3704811,33.0384993
Florence Correctional Center,1044356503,Correctional Facility,Primary Care,12,AZ,Proposed For Withdrawal,12/29/2015,,Pinal County,,,-111.3704811,33.0384993
Immigration and Customs Enforcement - Eloy,7049309606,Correctional Facility,Mental Health,15,AZ,Designated,07/05/2007,,Pinal County,,,-111.5207929,32.82135552
Immigration and Customs Enforcement - Eloy,6048582252,Correctional Facility,Dental Health,15,AZ,Designated,08/13/2010,,Pinal County,,,-111.5207929,32.82135552
Immigration and Customs Enforcement - Eloy,1048289067,Correctional Facility,Primary Care,15,AZ,Designated,11/20/2009,,Pinal County,,,-111.5207929,32.82135552
Immigration and Customs Enforcement - Florence,7049049476,Correctional Facility,Mental Health,21,AZ,Designated,08/24/2004,,Pinal County,,,-111.3789422,33.06402808
Immigration and Customs Enforcement - Florence,6044405719,Correctional Facility,Dental Health,12,AZ,Designated,08/09/2004,,Pinal County,,,-111.3789422,33.06402808
Immigration and Customs Enforcement - Florence,1045345634,Correctional Facility,Primary Care,21,AZ,Designated,11/18/1994,,Pinal County,,,-111.3789422,33.06402808
Immigration and Customs Enforcement - Pinal Count,704999047P,Correctional Facility,Mental Health,12,AZ,Proposed For Withdrawal,08/13/2010,,Pinal County,,,-111.3780496,33.04060466
Immigration and Customs Enforcement - Pinal County,60499904F2,Correctional Facility,Dental Health,18,AZ,Proposed For Withdrawal,08/13/2010,,Pinal County,,,-111.3780496,33.04060466
Immigration and Customs Enforcement - Pinal County,10499904P8,Correctional Facility,Primary Care,18,AZ,Proposed For Withdrawal,11/20/2009,,Pinal County,,,-111.3780496,33.04060466
Maricopa County Jails,7049990407,Correctional Facility,Mental Health,0,AZ,Withdrawn,10/28/1997,11/03/2011,,,,-111.664754,34.29301645
Maricopa County Jails,6049990436,Correctional Facility,Dental Health,0,AZ,Withdrawn,10/28/1997,11/03/2011,,,,-111.664754,34.29301645
Maricopa County Jails,1049990425,Correctional Facility,Primary Care,0,AZ,Withdrawn,03/24/1981,11/03/2011,,,,-111.664754,34.29301645
Medical/Max Secur. Adult Prison,7049990402,Correctional Facility,Mental Health,0,AZ,Withdrawn,08/24/1979,10/02/1995,,,,-111.664754,34.29301645
Medical/Max Security Jail,7049990405,Correctional Facility,Mental Health,0,AZ,Withdrawn,11/24/1982,12/02/1986,,,,-111.664754,34.29301645
Pima County Adult Detention Center,1049990462,Correctional Facility,Primary Care,0,AZ,Withdrawn,11/16/1994,09/15/2000,,,,-111.664754,34.29301645
Avenal State Prison,7061657127,Correctional Facility,Mental Health,24,CA,Designated,08/31/2000,,Kings County,,,-120.1158806,35.97499598
Avenal State Prison,606999069P,Correctional Facility,Dental Health,12,CA,Proposed For Withdrawal,08/21/2006,,Kings County,,,-120.1158806,35.97499598
Avenal State Prison,1061626102,Correctional Facility,Primary Care,12,CA,Designated,08/21/2006,,Kings County,,,-120.1158806,35.97499598
California Correctional Center - Lassen,10699906R3,Correctional Facility,Primary Care,6,CA,Proposed For Withdrawal,02/16/2012,,Lassen County,,,-120.5105842,40.39743619
California Correctional Center - Susanville,606999068W,Correctional Facility,Dental Health,0,CA,Withdrawn,05/21/2006,06/29/2012,Lassen County,,,-120.5105842,40.39743619
California Correctional Center/Lassen,1068574466,Correctional Facility,Primary Care,6,CA,Designated,08/02/2018,,Lassen County,,,-120.5105842,40.39743619
California Correctional Center-Lassen County,7067940507,Correctional Facility,Mental Health,12,CA,Designated,03/07/2005,,Lassen County,,,-120.5105842,40.39743619
California Correctional Institution,7068147015,Correctional Facility,Mental Health,21,CA,Designated,07/08/2016,,Kern County,,,-118.5741128,35.12586381
California Correctional Institution - Kern,70699906G5,Correctional Facility,Mental Health,6,CA,Proposed For Withdrawal,03/07/2005,,Kern County,,,-118.5741128,35.12586381
California Correctional Institution - Kern,606999069B,Correctional Facility,Dental Health,3,CA,Proposed For Withdrawal,06/06/2006,,Kern County,,,-118.5741128,35.12586381
California Correctional Institution - Kern,10699906DK,Correctional Facility,Primary Care,9,CA,Proposed For Withdrawal,06/06/2006,,Kern County,,,-118.5741128,35.12586381
California Institution for Men,7069990622,Correctional Facility,Mental Health,0,CA,Withdrawn,08/31/2000,06/29/2012,San Bernardino County,,,-117.6889229,33.98270176
California Institution for Men,10699906R9,Correctional Facility,Primary Care,0,CA,Withdrawn,02/15/2005,11/03/2011,,,,-119.27023,36.37410569
California Institution for Men - San Bernardino,60699906F9,Correctional Facility,Dental Health,6,CA,Proposed For Withdrawal,05/02/2006,,San Bernardino County,,,-117.6889229,33.98270176
California Institution for Women,70699906Q3,Correctional Facility,Mental Health,0,CA,Withdrawn,04/27/2007,06/29/2012,Riverside County,,,-117.6071345,33.945594
California Institution for Women - Riverside,606999068L,Correctional Facility,Dental Health,0,CA,Withdrawn,05/02/2006,06/29/2012,Riverside County,,,-117.6071345,33.945594
California Medical Facility - Solano,60699906G6,Correctional Facility,Dental Health,3,CA,Proposed For Withdrawal,03/08/2007,,Solano County,,,-121.9801261,38.33322265
California Men's Colony,70699906M5,Correctional Facility,Mental Health,0,CA,Withdrawn,08/24/2006,06/29/2012,San Luis Obispo County,,,-120.7306205,35.281392
California Men's Colony,60699906G5,Correctional Facility,Dental Health,0,CA,Withdrawn,03/08/2007,06/29/2012,San Luis Obispo County,,,-120.7306205,35.281392
California Prison - Los Angeles County,606999068P,Correctional Facility,Dental Health,0,CA,Withdrawn,05/30/2006,06/29/2012,Los Angeles County,,,-118.2365741,34.69142295
California Rehab Center - Riverside,606999068M,Correctional Facility,Dental Health,0,CA,Withdrawn,05/02/2006,06/29/2012,Riverside County,,,-117.6071345,33.945594
California Rehabilitation Center,7069990624,Correctional Facility,Mental Health,6,CA,Proposed For Withdrawal,08/31/2000,,Riverside County,,,-117.576657,33.931116
California Rehabilitation Center,10699906ZI,Correctional Facility,Primary Care,0,CA,Withdrawn,01/22/2007,06/29/2012,Riverside County,,,-117.5647132,33.93146512
California State Prison - Calipatria,70699906G7,Correctional Facility,Mental Health,15,CA,Proposed For Withdrawal,03/07/2005,,Imperial County,,,-115.4931136,33.16332094
California State Prison - Calipatria,10699906DH,Correctional Facility,Primary Care,18,CA,Withdrawn,06/02/2006,12/31/2012,Imperial County,,,-115.4931136,33.16332094
California State Prison - Centinela,606999068T,Correctional Facility,Dental Health,0,CA,Withdrawn,05/30/2006,06/29/2012,Imperial County,,,-115.7778196,32.81566547
California State Prison - Corcoran,7069990625,Correctional Facility,Mental Health,12,CA,Proposed For Withdrawal,08/31/2000,,Kings County,,,-119.557655,36.06509173
California State Prison - Corcoran,606999065E,Correctional Facility,Dental Health,0,CA,Withdrawn,03/15/2007,06/29/2012,Kings County,,,-119.557655,36.06509173
California State Prison - Los Angeles County,70699906L7,Correctional Facility,Mental Health,0,CA,Withdrawn,05/30/2006,06/29/2012,Los Angeles County,,,-118.2365741,34.69142295
California State Prison - Los Angeles County,10699906DC,Correctional Facility,Primary Care,0,CA,Withdrawn,05/30/2006,06/29/2012,Los Angeles County,,,-118.2365741,34.69142295
California State Prison - Sacramento,606999068X,Correctional Facility,Dental Health,6,CA,Proposed For Withdrawal,05/21/2006,,Sacramento County,,,-121.4909,38.579334
California State Prison - Sacramento,10699906MP,Correctional Facility,Primary Care,3,CA,Withdrawn,08/05/2009,06/27/2013,Sacramento County,,,-121.4909,38.579334
California State Prison - San Quentin,7069990632,Correctional Facility,Mental Health,0,CA,Withdrawn,08/31/2000,06/29/2012,Marin County,,,-122.4807421,37.942937
California State Prison - San Quentin,606999065C,Correctional Facility,Dental Health,3,CA,Proposed For Withdrawal,01/23/2007,,Marin County,,,-122.4807421,37.942937
California State Prison - San Quentin,10699906T5,Correctional Facility,Primary Care,0,CA,Withdrawn,02/15/2005,06/29/2012,Marin County,,,-122.4807421,37.942937
California State Prison - Solano,7069990631,Correctional Facility,Mental Health,3,CA,Proposed For Withdrawal,08/31/2000,,Solano County,,,-121.9705146,38.32340085
California State Prison - Solano,60699906F5,Correctional Facility,Dental Health,6,CA,Withdrawn,05/02/2006,06/27/2013,Solano County,,,-121.9705146,38.32340085
California State Prison - Solano,10699906R7,Correctional Facility,Primary Care,3,CA,Withdrawn,02/15/2005,06/27/2013,Solano County,,,-121.9705146,38.32340085
California State Prison-Calipatria,7066385970,Correctional Facility,Mental Health,12,CA,Designated,08/02/2018,,Imperial County,,,-115.4931136,33.16332094
California Substance Abuse Treatment Facility,10699906R4,Correctional Facility,Primary Care,9,CA,Proposed For Withdrawal,02/15/2005,,Kings County,,,-119.5591967,36.0508577
California Substance Abuse Treatment Facility-Calipatria,606999069K,Correctional Facility,Dental Health,0,CA,Withdrawn,05/21/2006,06/29/2012,Imperial County,,,-115.4931136,33.16332094
California Substance Abuse Treatment Facility-Corcoran,606999068U,Correctional Facility,Dental Health,0,CA,Withdrawn,05/21/2006,06/29/2012,Kings County,,,-119.5591967,36.0508577
Calipatria State Prison,10699906PV,Correctional Facility,Primary Care,9,CA,Proposed For Withdrawal,02/14/2012,,Imperial County,,,-115.4931136,33.16332094
Centinela State Prison,7069990621,Correctional Facility,Mental Health,15,CA,Proposed For Withdrawal,08/31/2000,,Imperial County,,,-115.7778196,32.81566547
Centinela State Prison,7062697304,Correctional Facility,Mental Health,12,CA,Designated,07/08/2016,,Imperial County,,,-115.7778196,32.81566547
Centinela State Prison - Imperial,10699906DF,Correctional Facility,Primary Care,9,CA,Proposed For Withdrawal,05/30/2006,,Imperial County,,,-115.7778196,32.81566547
Central California Women's Facility,606999069N,Correctional Facility,Dental Health,0,CA,Withdrawn,08/21/2006,06/29/2012,Madera County,,,-120.1471284,37.0906641
Central California Women's Facility,7069990623,Correctional Facility,Mental Health,0,CA,Withdrawn,08/31/2000,06/29/2012,Madera County,,,-120.1471284,37.0906641
Chuckawalla Valley State Prison,7066114539,Correctional Facility,Mental Health,15,CA,Designated,03/07/2005,,Riverside County,,,-114.9034327,33.59723796
Chuckawalla Valley State Prison,606999068J,Correctional Facility,Dental Health,3,CA,Proposed For Withdrawal,05/02/2006,,Riverside County,,,-114.9034327,33.59723796
Chuckawalla Valley State Prison,1063121523,Correctional Facility,Primary Care,6,CA,Designated,02/15/2005,,Riverside County,,,-114.9034327,33.59723796
Correctional Training Facility,606999068K,Correctional Facility,Dental Health,3,CA,Withdrawn,05/02/2006,06/27/2013,Riverside County,,,-114.9034327,33.59723796
Correctional Training Facility - Soledad,6069990619,Correctional Facility,Dental Health,3,CA,Proposed For Withdrawal,05/15/2012,,Monterey County,,,-121.318508,36.40755295
Correctional Training Facility/Soledad,1063003292,Correctional Facility,Primary Care,3,CA,Designated,02/15/2005,,Monterey County,,,-121.318508,36.40755295
Correctional Training Facility-Soledad,7061453201,Correctional Facility,Mental Health,12,CA,Designated,08/31/2000,,Monterey County,,,-121.382633,36.470921
Deuel Vocational Institution,606999067A,Correctional Facility,Dental Health,0,CA,Withdrawn,08/22/2005,06/29/2012,San Joaquin County,,,-121.3390537,37.74524206
Deuel Vocational Institution,10699906R8,Correctional Facility,Primary Care,3,CA,Withdrawn,02/15/2005,06/27/2013,San Joaquin County,,,-121.3390537,37.74524206
Deuel Vocational Institution - Tracy,7069990627,Correctional Facility,Mental Health,0,CA,Withdrawn,08/31/2000,06/29/2012,San Joaquin County,,,-121.3390537,37.74524206
El Centro Medical Referral Center,7069990648,Correctional Facility,Mental Health,0,CA,Withdrawn,12/17/2001,11/03/2011,,,,-119.27023,36.37410569
Federal Correctional Complex-Lompoc,7064566362,Correctional Facility,Mental Health,18,CA,Proposed For Withdrawal,10/11/2002,,Santa Barbara County,,,-120.505631,34.67635973
Federal Correctional Complex-Lompoc,6061810371,Correctional Facility,Dental Health,12,CA,Proposed For Withdrawal,06/19/1995,,Santa Barbara County,,,-120.505631,34.67635973
Federal Correctional Complex-Lompoc,1063237399,Correctional Facility,Primary Care,12,CA,Proposed For Withdrawal,06/14/2002,,Santa Barbara County,,,-120.505631,34.67635973
